id,gid,x,y,v_x,v_y,radius,time
2,1,-5.842576,0.000000,-1.297462,0.000000,0.750000,5.200000
0,0,-2.928222,-1.547196,1.297565,0.048561,0.750000,5.250000
1,0,-2.928222,1.547196,1.297565,-0.048561,0.750000,5.250000
2,1,-5.907462,0.000000,-1.297716,0.000000,0.750000,5.250000
0,0,-2.863338,-1.544713,1.297672,0.049662,0.750000,5.300000
1,0,-2.863338,1.544713,1.297672,-0.049662,0.750000,5.300000
2,1,-5.972359,0.000000,-1.297944,0.000000,0.750000,5.300000
0,0,-2.798450,-1.542180,1.297768,0.050659,0.750000,5.350000
1,0,-2.798450,1.542180,1.297768,-0.050659,0.750000,5.350000
2,1,-6.037267,0.000000,-1.298150,0.000000,0.750000,5.350000
0,0,-2.733557,-1.539602,1.297854,0.051560,0.750000,5.400000
1,0,-2.733557,1.539602,1.297854,-0.051560,0.750000,5.400000
2,1,-6.102183,0.000000,-1.298335,0.000000,0.750000,5.400000
0,0,-2.668660,-1.536983,1.297931,0.052376,0.750000,5.450000
1,0,-2.668660,1.536983,1.297931,-0.052376,0.750000,5.450000
2,1,-6.167109,0.000000,-1.298502,0.000000,0.750000,5.450000
0,0,-2.603760,-1.534327,1.298001,0.053115,0.750000,5.500000
1,0,-2.603760,1.534327,1.298001,-0.053115,0.750000,5.500000
2,1,-6.232041,0.000000,-1.298651,0.000000,0.750000,5.500000
0,0,-2.538857,-1.531638,1.298063,0.053783,0.750000,5.550000
1,0,-2.538857,1.531638,1.298063,-0.053783,0.750000,5.550000
2,1,-6.296980,0.000000,-1.298786,0.000000,0.750000,5.550000
0,0,-2.473951,-1.528919,1.298119,0.054388,0.750000,5.600000
1,0,-2.473951,1.528919,1.298119,-0.054388,0.750000,5.600000
2,1,-6.361926,0.000000,-1.298908,0.000000,0.750000,5.600000
0,0,-2.409043,-1.526172,1.298169,0.054936,0.750000,5.650000
1,0,-2.409043,1.526172,1.298169,-0.054936,0.750000,5.650000
2,1,-6.426877,0.000000,-1.299017,0.000000,0.750000,5.650000
0,0,-2.344132,-1.523400,1.298214,0.055431,0.750000,5.700000
1,0,-2.344132,1.523400,1.298214,-0.055431,0.750000,5.700000
2,1,-6.491832,0.000000,-1.299115,0.000000,0.750000,5.700000
0,0,-2.279219,-1.520606,1.298255,0.055880,0.750000,5.750000
1,0,-2.279219,1.520606,1.298255,-0.055880,0.750000,5.750000
2,1,-6.556793,0.000000,-1.299204,0.000000,0.750000,5.750000
0,0,-2.214305,-1.517792,1.298291,0.056286,0.750000,5.800000
1,0,-2.214305,1.517792,1.298291,-0.056286,0.750000,5.800000
2,1,-6.621757,0.000000,-1.299283,0.000000,0.750000,5.800000
0,0,-2.149389,-1.514959,1.298324,0.056653,0.750000,5.850000
1,0,-2.149389,1.514959,1.298324,-0.056653,0.750000,5.850000
2,1,-6.686724,0.000000,-1.299355,0.000000,0.750000,5.850000
0,0,-2.084471,-1.512110,1.298353,0.056986,0.750000,5.900000
1,0,-2.084471,1.512110,1.298353,-0.056986,0.750000,5.900000
2,1,-6.751695,0.000000,-1.299419,0.000000,0.750000,5.900000
0,0,-2.019552,-1.509246,1.298379,0.057287,0.750000,5.950000
1,0,-2.019552,1.509246,1.298379,-0.057287,0.750000,5.950000
2,1,-6.816669,0.000000,-1.299478,0.000000,0.750000,5.950000
0,0,-1.954632,-1.506368,1.298402,0.057559,0.750000,6.000000
1,0,-1.954632,1.506368,1.298402,-0.057559,0.750000,6.000000
2,1,-6.881646,0.000000,-1.299530,0.000000,0.750000,6.000000
0,0,-1.889711,-1.503478,1.298424,0.057806,0.750000,6.050000
1,0,-1.889711,1.503478,1.298424,-0.057806,0.750000,6.050000
2,1,-6.946625,0.000000,-1.299577,0.000000,0.750000,6.050000
0,0,-1.824789,-1.500576,1.298442,0.058030,0.750000,6.100000
1,0,-1.824789,1.500576,1.298442,-0.058030,0.750000,6.100000
2,1,-7.011606,0.000000,-1.299619,0.000000,0.750000,6.100000
0,0,-1.759866,-1.497664,1.298459,0.058232,0.750000,6.150000
1,0,-1.759866,1.497664,1.298459,-0.058232,0.750000,6.150000
2,1,-7.076588,0.000000,-1.299657,0.000000,0.750000,6.150000
0,0,-1.694942,-1.494744,1.298475,0.058415,0.750000,6.200000
1,0,-1.694942,1.494744,1.298475,-0.058415,0.750000,6.200000
2,1,-7.141573,0.000000,-1.299691,0.000000,0.750000,6.200000
0,0,-1.630018,-1.491815,1.298488,0.058581,0.750000,6.250000
1,0,-1.630018,1.491815,1.298488,-0.058581,0.750000,6.250000
2,1,-7.206559,0.000000,-1.299722,0.000000,0.750000,6.250000
0,0,-1.565092,-1.488878,1.298501,0.058731,0.750000,6.300000
1,0,-1.565092,1.488878,1.298501,-0.058731,0.750000,6.300000
2,1,-7.271547,0.000000,-1.299750,0.000000,0.750000,6.300000
0,0,-1.500167,-1.485935,1.298512,0.058867,0.750000,6.350000
1,0,-1.500167,1.485935,1.298512,-0.058867,0.750000,6.350000
2,1,-7.336535,0.000000,-1.299775,0.000000,0.750000,6.350000
0,0,-1.435241,-1.482985,1.298521,0.058990,0.750000,6.400000
1,0,-1.435241,1.482985,1.298521,-0.058990,0.750000,6.400000
2,1,-7.401525,0.000000,-1.299798,0.000000,0.750000,6.400000
0,0,-1.370314,-1.480030,1.298530,0.059102,0.750000,6.450000
1,0,-1.370314,1.480030,1.298530,-0.059102,0.750000,6.450000
