id,gid,x,y,v_x,v_y,radius,time
2,2,0.000560,5.970410,0.000377,-1.364430,0.500000,1.500000
3,3,-4.265105,4.265434,0.935627,-0.935406,0.500000,1.500000
4,4,-6.242920,0.000415,1.181230,0.000280,0.500000,1.500000
5,5,-4.237830,-4.238781,0.953963,0.953330,0.500000,1.500000
6,6,0.000000,-5.942401,0.000000,1.383260,0.500000,1.500000
7,7,4.411512,-4.410392,-0.837209,0.837955,0.500000,1.500000
0,0,5.981739,0.000653,-1.312690,0.000425,0.500000,1.550000
1,1,4.395560,4.395542,-0.820351,-0.820363,0.500000,1.550000
2,2,0.000579,5.902189,0.000377,-1.364430,0.500000,1.550000
3,3,-4.218324,4.218663,0.935627,-0.935406,0.500000,1.550000
4,4,-6.183859,0.000429,1.181230,0.000280,0.500000,1.550000
5,5,-4.190132,-4.191115,0.953963,0.953330,0.500000,1.550000
6,6,0.000000,-5.873238,0.000000,1.383260,0.500000,1.550000
7,7,4.369651,-4.368494,-0.837209,0.837955,0.500000,1.550000
0,0,5.916105,0.000674,-1.312690,0.000425,0.500000,1.600000
1,1,4.354542,4.354524,-0.820351,-0.820363,0.500000,1.600000
2,2,0.000598,5.833967,0.000377,-1.364430,0.500000,1.600000
3,3,-4.171542,4.171893,0.935627,-0.935406,0.500000,1.600000
4,4,-6.124797,0.000443,1.181230,0.000280,0.500000,1.600000
5,5,-4.142434,-4.143448,0.953963,0.953330,0.500000,1.600000
6,6,0.000000,-5.804075,0.000000,1.383260,0.500000,1.600000
7,7,4.327791,-4.326596,-0.837209,0.837955,0.500000,1.600000
0,0,5.850470,0.000695,-1.312690,0.000425,0.500000,1.650000
1,1,4.313525,4.313506,-0.820351,-0.820363,0.500000,1.650000
2,2,0.000617,5.765746,0.000377,-1.364430,0.500000,1.650000
3,3,-4.124761,4.125123,0.935627,-0.935406,0.500000,1.650000
4,4,-6.065736,0.000457,1.181230,0.000280,0.500000,1.650000
5,5,-4.094736,-4.095782,0.953963,0.953330,0.500000,1.650000
6,6,0.000000,-5.734912,0.000000,1.383260,0.500000,1.650000
7,7,4.285930,-4.284698,-0.837209,0.837955,0.500000,1.650000
0,0,5.784836,0.000716,-1.312690,0.000425,0.500000,1.700000
1,1,4.272507,4.272488,-0.820351,-0.820363,0.500000,1.700000
2,2,0.000636,5.697524,0.000377,-1.364430,0.500000,1.700000
3,3,-4.077980,4.078352,0.935627,-0.935406,0.500000,1.700000
4,4,-6.006674,0.000471,1.181230,0.000280,0.500000,1.700000
5,5,-4.047037,-4.048115,0.953963,0.953330,0.500000,1.700000
6,6,0.000000,-5.665749,0.000000,1.383260,0.500000,1.700000
7,7,4.244070,-4.242801,-0.837209,0.837955,0.500000,1.700000
0,0,5.719201,0.000738,-1.312690,0.000425,0.500000,1.750000
1,1,4.231490,4.231470,-0.820351,-0.820363,0.500000,1.750000
2,2,0.000655,5.629303,0.000377,-1.364430,0.500000,1.750000
3,3,-4.031198,4.031582,0.935627,-0.935406,0.500000,1.750000
4,4,-5.947613,0.000485,1.181230,0.000280,0.500000,1.750000
5,5,-3.999339,-4.000449,0.953963,0.953330,0.500000,1.750000
6,6,0.000000,-5.596586,0.000000,1.383260,0.500000,1.750000
7,7,4.202209,-4.200903,-0.837209,0.837955,0.500000,1.750000
0,0,5.653567,0.000759,-1.312690,0.000425,0.500000,1.800000
1,1,4.190472,4.190451,-0.820351,-0.820363,0.500000,1.800000
2,2,0.000673,5.561081,0.000377,-1.364430,0.500000,1.800000
3,3,-3.984417,3.984812,0.935627,-0.935406,0.500000,1.800000
4,4,-5.888551,0.000499,1.181230,0.000280,0.500000,1.800000
5,5,-3.951641,-3.952782,0.953963,0.953330,0.500000,1.800000
6,6,0.000000,-5.527423,0.000000,1.383260,0.500000,1.800000
7,7,4.160349,-4.159005,-0.837209,0.837955,0.500000,1.800000
0,0,5.587932,0.000780,-1.312690,0.000425,0.500000,1.850000
1,1,4.149455,4.149433,-0.820351,-0.820363,0.500000,1.850000
2,2,0.000692,5.492860,0.000377,-1.364430,0.500000,1.850000
3,3,-3.937636,3.938041,0.935627,-0.935406,0.500000,1.850000
